date_pacific_tz,beer_name,beer_style,brewery_name,brewery_place,brewery_type,rating,beer_avg_rating,brewery_avg_rating,beer_abv,beer_ibu,beer_total_checkins,brewery_total_checkins,venue_name,venue_type,venue_place,venue_lat,venue_lon,venue_total_checkins,checkin_id,beer_url,brewery_url,venue_url
2015-03-01 21:38:18-08:00,Beer Camp Hoppy Lager (2015),Lager - IPL (India Pale Lager),Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,4.5,3.65,3.7,7.0,55.0,125126.0,5080000.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,131.0,159554906,https://untappd.com/b/sierra-nevada-brewing-co-beer-camp-hoppy-lager-2015/912763,https://untappd.com/w/sierra-nevada-brewing-co/1142,https://untappd.com/v/boeing-manor/509841
2015-02-28 17:17:13-08:00,Whippersnapper,English Mild Ale,Berryessa Brewing Co.,"Winters, CA United States",Micro Brewery,3.5,3.55,3.75,3.9,,1703.0,35324.0,Westbrae Biergarten,Beer Garden,"1280 Gilman St Berkeley, CA",37.8814,-122.29,1028.0,159094872,https://untappd.com/b/berryessa-brewing-co-whippersnapper/150292,https://untappd.com/w/berryessa-brewing-co/18678,https://untappd.com/v/westbrae-biergarten/1668196
2015-02-21 19:28:16-08:00,Mars Hotel,American Wild Ale,Tahoe Mountain Brewing Company,"Tahoe City, CA United States",Micro Brewery,3.5,3.67,3.75,5.0,,1215.0,49390.0,Tahoe Mountain Brewing Co.,Brewery,"475 N Lake Blvd. Tahoe City, CA",39.1707,-120.142,5827.0,157239026,https://untappd.com/b/tahoe-mountain-brewing-company-mars-hotel/780645,https://untappd.com/w/tahoe-mountain-brewing-company/32108,https://untappd.com/v/tahoe-mountain-brewing-co/280453
2015-02-14 17:49:49-08:00,Stigmata Red Rye,Red Ale - American Amber / Red,101 North Brewing Company,"Petaluma, CA United States",Micro Brewery,3.5,3.53,3.64,6.9,47.0,1139.0,17108.0,Longbranch,"American Restaurant, Gastropub","2512 San Pablo Ave Berkeley, CA",37.8606,-122.29,492.0,155139714,https://untappd.com/b/101-north-brewing-company-stigmata-red-rye/356605,https://untappd.com/w/101-north-brewing-company/38138,https://untappd.com/v/longbranch/2203489
2015-02-14 17:02:01-08:00,Little Chicken,California Common,HenHouse Brewing Company,"Petaluma, CA United States",Micro Brewery,4.0,3.55,3.74,5.7,,647.0,17839.0,Longbranch,"American Restaurant, Gastropub","2512 San Pablo Ave Berkeley, CA",37.8606,-122.29,492.0,155104492,https://untappd.com/b/henhouse-brewing-company-little-chicken/334464,https://untappd.com/w/henhouse-brewing-company/23405,https://untappd.com/v/longbranch/2203489
2015-02-13 14:40:35-08:00,Blind Pig IPA,IPA - American,Russian River Brewing Company,"Santa Rosa, CA United States",Micro Brewery,5.0,4.2,4.21,6.1,70.0,117021.0,1070000.0,,,,,,,154517000,https://untappd.com/b/russian-river-brewing-company-blind-pig-ipa/4041,https://untappd.com/w/russian-river-brewing-company/5143,
2015-02-13 14:40:11-08:00,Pliny the Elder,IPA - Imperial / Double,Russian River Brewing Company,"Santa Rosa, CA United States",Micro Brewery,5.0,4.57,4.21,8.0,100.0,390763.0,1070000.0,Russian River Brewing Company,"Brewery, Beer Garden, Pizza Place","725 4th St Santa Rosa, CA",38.4417,-122.712,173569.0,154516814,https://untappd.com/b/russian-river-brewing-company-pliny-the-elder/4499,https://untappd.com/w/russian-river-brewing-company/5143,https://untappd.com/v/russian-river-brewing-company/4180
2015-02-13 14:39:30-08:00,Pliny the Younger (2015),IPA - Triple,Russian River Brewing Company,"Santa Rosa, CA United States",Micro Brewery,5.0,4.71,4.21,10.25,80.0,5317.0,1070000.0,Russian River Brewing Company,"Brewery, Beer Garden, Pizza Place","725 4th St Santa Rosa, CA",38.4417,-122.712,173569.0,154516561,https://untappd.com/b/russian-river-brewing-company-pliny-the-younger-2015/942257,https://untappd.com/w/russian-river-brewing-company/5143,https://untappd.com/v/russian-river-brewing-company/4180
2015-02-13 11:15:26-08:00,Pliny the Younger,IPA - Triple,Russian River Brewing Company,"Santa Rosa, CA United States",Micro Brewery,5.0,4.7,4.21,10.25,90.0,25361.0,1070000.0,Russian River Brewing Company,"Brewery, Beer Garden, Pizza Place","725 4th St Santa Rosa, CA",38.4417,-122.712,173569.0,154452166,https://untappd.com/b/russian-river-brewing-company-pliny-the-younger/28331,https://untappd.com/w/russian-river-brewing-company/5143,https://untappd.com/v/russian-river-brewing-company/4180
2015-02-12 21:37:57-08:00,Plankwalker Pale Ale,Pale Ale - American,E.J. Phair Brewing Company,"Pittsburg, CA United States",Micro Brewery,4.0,3.43,3.59,5.5,38.0,854.0,11953.0,Belly – Left Coast Kitchen & Taproom,"American Restaurant, Bar","523 4th St Santa Rosa, CA",38.4402,-122.715,3877.0,154391902,https://untappd.com/b/e-j-phair-brewing-company-plankwalker-pale-ale/78141,https://untappd.com/w/ej-phair-brewing-company/485,https://untappd.com/v/belly-left-coast-kitchen-and-taproom/635285
2015-02-12 20:55:29-08:00,Paid Vacation,Saison / Farmhouse Ale,HenHouse Brewing Company,"Petaluma, CA United States",Micro Brewery,3.5,3.74,3.74,6.6,,423.0,17839.0,Belly – Left Coast Kitchen & Taproom,"American Restaurant, Bar","523 4th St Santa Rosa, CA",38.4402,-122.715,3877.0,154384614,https://untappd.com/b/henhouse-brewing-company-paid-vacation/967496,https://untappd.com/w/henhouse-brewing-company/23405,https://untappd.com/v/belly-left-coast-kitchen-and-taproom/635285
2015-02-12 20:54:38-08:00,Stone Delicious IPA,IPA - American,Stone Brewing,"Escondido, CA United States",Micro Brewery,4.5,3.83,3.93,7.7,80.0,174672.0,5050000.0,Belly – Left Coast Kitchen & Taproom,"American Restaurant, Bar","523 4th St Santa Rosa, CA",38.4402,-122.715,3877.0,154384436,https://untappd.com/b/stone-brewing-stone-delicious-ipa/392748,https://untappd.com/w/stone-brewing/1204,https://untappd.com/v/belly-left-coast-kitchen-and-taproom/635285
2015-02-12 20:54:15-08:00,El Conquistador,IPA - Session / India Session Ale,Mission Brewery,"San Diego, CA United States",Micro Brewery,3.0,3.32,3.62,4.8,44.0,25626.0,193283.0,Belly – Left Coast Kitchen & Taproom,"American Restaurant, Bar","523 4th St Santa Rosa, CA",38.4402,-122.715,3877.0,154384373,https://untappd.com/b/mission-brewery-el-conquistador/331403,https://untappd.com/w/mission-brewery/2228,https://untappd.com/v/belly-left-coast-kitchen-and-taproom/635285
2015-02-07 15:41:11-08:00,Gluten Free IPA,Gluten-Free,Omission Beer,"Portland, OR United States",Micro Brewery,3.5,3.26,3.18,6.7,65.0,16420.0,96715.0,Paragon,"American Restaurant, Hotel Bar, Hotel","41 Tunnel Rd Berkeley, CA",37.8587,-122.242,59.0,153106861,https://untappd.com/b/omission-beer-gluten-free-ipa/297231,https://untappd.com/w/omission-beer/25595,https://untappd.com/v/paragon/122364
2015-01-31 16:45:35-08:00,Rye'd Piper,Rye Beer / Rye IPA,Ale Industries,"Oakland, CA United States",Micro Brewery,3.5,3.53,3.58,5.8,57.0,3501.0,24942.0,Westbrae Biergarten,Beer Garden,"1280 Gilman St Berkeley, CA",37.8814,-122.29,1028.0,151171325,https://untappd.com/b/ale-industries-rye-d-piper/26615,https://untappd.com/w/ale-industries/3397,https://untappd.com/v/westbrae-biergarten/1668196
2015-01-31 15:39:10-08:00,JC Flyer IPA,IPA - American,Iron Springs Pub & Brewery,"Fairfax, CA United States",Micro Brewery,4.0,3.65,3.67,7.0,65.0,2331.0,18979.0,Westbrae Biergarten,Beer Garden,"1280 Gilman St Berkeley, CA",37.8814,-122.29,1028.0,151121352,https://untappd.com/b/iron-springs-pub-and-brewery-jc-flyer-ipa/25260,https://untappd.com/w/iron-springs-pub-brewery/701,https://untappd.com/v/westbrae-biergarten/1668196
2015-01-30 22:03:06-08:00,Edwin's Winter Scotch Ale,Scotch Ale / Wee Heavy,Iron Springs Pub & Brewery,"Fairfax, CA United States",Micro Brewery,2.5,3.79,3.67,8.6,,190.0,18979.0,Hoi Polloi Brewpub & Beat Lounge,"Brewery, Bar, Lounge","1763 Alcatraz Ave. Berkeley, CA",37.8488,-122.272,1274.0,150864614,https://untappd.com/b/iron-springs-pub-and-brewery-edwin-s-winter-scotch-ale/13718,https://untappd.com/w/iron-springs-pub-brewery/701,https://untappd.com/v/hoi-polloi-brewpub-and-beat-lounge/1654263
