date_pacific_tz,beer_name,beer_style,brewery_name,brewery_place,brewery_type,rating,beer_avg_rating,brewery_avg_rating,beer_abv,beer_ibu,beer_total_checkins,brewery_total_checkins,venue_name,venue_type,venue_place,venue_lat,venue_lon,venue_total_checkins,checkin_id,beer_url,brewery_url,venue_url,brewery_lat,brewery_lon,venue_timezone,date_local_tz
2014-10-17 20:46:57-07:00,Even Keel,IPA - Session / India Session Ale,Ballast Point Brewing & Spirits,"San Diego, CA United States",Macro Brewery,3.5,3.65,3.82,3.8,40.0,63130.0,2950000.0,Beer Revolution,"Beer Garden, Beer Store","464 3rd St Oakland, CA",37.7971,-122.276,,122821656,https://untappd.com/b/ballast-point-brewing-and-spirits-even-keel/6508,https://untappd.com/w/ballast-point-brewing-spirits/68,https://untappd.com/v/beer-revolution/3282,32.715738,-117.1610838,America/Los_Angeles,2014-10-17 20:46:57-07:00
2014-10-17 19:27:06-07:00,Grand Daddy Pale,Pale Ale - American,Pacific Coast Brewing Company,"Oakland, CA United States",Brew Pub,3.5,3.46,3.46,5.9,33.0,21.0,5707.0,Beer Revolution,"Beer Garden, Beer Store","464 3rd St Oakland, CA",37.7971,-122.276,,122786432,https://untappd.com/b/pacific-coast-brewing-company-grand-daddy-pale/460482,https://untappd.com/w/pacific-coast-brewing-company/23055,https://untappd.com/v/beer-revolution/3282,37.8043637,-122.2711137,America/Los_Angeles,2014-10-17 19:27:06-07:00
2014-10-16 22:38:45-07:00,Pabst Blue Ribbon,Lager - North American Adjunct,Pabst Brewing Company,"Woodridge, IL United States",Macro Brewery,5.0,2.75,2.78,4.74,,703250.0,1190000.0,,,,,,,122529788,https://untappd.com/b/pabst-brewing-company-pabst-blue-ribbon/3883,https://untappd.com/w/pabst-brewing-company/963,,41.7469749,-88.0503406,America/Los_Angeles,2014-10-16 22:38:45-07:00
2014-10-14 20:29:07-07:00,Sapporo Premium Beer,Lager - Japanese Rice,Sapporo Breweries,"Shibuya-ku, Tokyo Japan",Macro Brewery,2.0,3.14,3.12,4.7,,217550.0,303921.0,Miyuki Japanese Restaurant,Japanese Restaurant,"1695 Solano Ave Berkeley, CA",37.8913,-122.283,,122143328,https://untappd.com/b/sapporo-breweries-sapporo-premium-beer/17636,https://untappd.com/w/sapporo-breweries/4779,https://untappd.com/v/miyuki-japanese-restaurant/84507,35.6617773,139.7040506,America/Los_Angeles,2014-10-14 20:29:07-07:00
2014-10-06 21:39:10-07:00,Samuel Adams OctoberFest,Märzen,Boston Beer Company (Samuel Adams),"Boston, MA United States",Micro Brewery,3.0,3.59,3.43,5.3,16.0,571109.0,5380000.0,,,,,,,120283440,https://untappd.com/b/boston-beer-company-samuel-adams-samuel-adams-octoberfest/3942,https://untappd.com/w/boston-beer-company-samuel-adams/157,,42.3600825,-71.0588801,America/Los_Angeles,2014-10-06 21:39:10-07:00
2014-10-04 19:02:17-07:00,Atom Splitter,Pale Ale - American,Pine Street Brewery (CA),"San Francisco, CA United States",Micro Brewery,4.5,3.42,3.48,5.0,12.0,3106.0,5475.0,Jasper's Corner Tap & Kitchen,"Gastropub, Bar, Cocktail Bar","401 Taylor St San Francisco, CA",37.786,-122.412,,119790664,https://untappd.com/b/pine-street-brewery-ca-atom-splitter/305668,https://untappd.com/w/pine-street-brewery-ca/53712,https://untappd.com/v/jaspers-corner-tap-and-kitchen/78562,37.7749295,-122.4194155,America/Los_Angeles,2014-10-04 19:02:17-07:00
2014-09-29 14:01:36-07:00,Coors Light,Lager - American Light,Coors Brewing Company,"Golden, CO United States",Macro Brewery,0.5,2.31,2.62,4.2,10.0,874086.0,1550000.0,,,,,,,118417865,https://untappd.com/b/coors-brewing-company-coors-light/3834,https://untappd.com/w/coors-brewing-company/399,,39.755543,-105.2210997,America/Los_Angeles,2014-09-29 14:01:36-07:00
2014-09-29 14:00:25-07:00,Three Philosophers,Belgian Quad,Brewery Ommegang,"Cooperstown, NY United States",Micro Brewery,3.0,3.97,3.76,9.7,19.0,124813.0,1260000.0,,,,,,,118417720,https://untappd.com/b/brewery-ommegang-three-philosophers/6765,https://untappd.com/w/brewery-ommegang/249,,42.7006303,-74.924321,America/Los_Angeles,2014-09-29 14:00:25-07:00
2014-09-29 13:59:57-07:00,Blue Paddle,Pilsner - Czech,New Belgium Brewing Company,"Fort Collins, CO United States",Micro Brewery,4.0,3.3,3.6,4.8,33.0,58385.0,3970000.0,,,,,,,118417654,https://untappd.com/b/new-belgium-brewing-company-blue-paddle/431,https://untappd.com/w/new-belgium-brewing-company/905,,40.5852602,-105.084423,America/Los_Angeles,2014-09-29 13:59:57-07:00
2014-09-25 21:03:50-07:00,Hell or High Watermelon,Fruit Beer,21st Amendment Brewery,"San Francisco, CA United States",Micro Brewery,2.0,3.48,3.67,4.9,17.0,192009.0,941178.0,,,,,,,117361029,https://untappd.com/b/21st-amendment-brewery-hell-or-high-watermelon/7044,https://untappd.com/w/21st-amendment-brewery/4339,,37.7749295,-122.4194155,America/Los_Angeles,2014-09-25 21:03:50-07:00
2014-09-25 21:02:55-07:00,Fireside Chat,Winter Ale,21st Amendment Brewery,"San Francisco, CA United States",Micro Brewery,3.0,3.64,3.67,7.9,45.0,65834.0,941178.0,,,,,,,117360872,https://untappd.com/b/21st-amendment-brewery-fireside-chat/7468,https://untappd.com/w/21st-amendment-brewery/4339,,37.7749295,-122.4194155,America/Los_Angeles,2014-09-25 21:02:55-07:00
2014-09-25 21:02:34-07:00,Flipside Red IPA (2014),IPA - American,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,4.0,3.59,3.7,6.2,60.0,70206.0,5060000.0,,,,,,,117360783,https://untappd.com/b/sierra-nevada-brewing-co-flipside-red-ipa-2014/754494,https://untappd.com/w/sierra-nevada-brewing-co/1142,,39.7284944,-121.8374777,America/Los_Angeles,2014-09-25 21:02:34-07:00
2014-09-22 17:45:55-07:00,Late Harvest Lager™,Märzen,Bear Republic Brewing Co.,"Healdsburg, CA United States",Micro Brewery,4.0,3.36,3.83,6.3,25.0,994.0,625087.0,Free House,Beer Garden,"2700 Bancroft Way Berkeley, CA",37.8691,-122.254,,116799795,https://untappd.com/b/bear-republic-brewing-co-late-harvest-lager-tm/5172,https://untappd.com/w/bear-republic-brewing-co/94,https://untappd.com/v/free-house/173796,38.6104658,-122.8691609,America/Los_Angeles,2014-09-22 17:45:55-07:00
2014-09-20 23:02:32-07:00,Fireside Chat,Winter Ale,21st Amendment Brewery,"San Francisco, CA United States",Micro Brewery,3.0,3.64,3.67,7.9,45.0,65834.0,941178.0,,,,,,,116461106,https://untappd.com/b/21st-amendment-brewery-fireside-chat/7468,https://untappd.com/w/21st-amendment-brewery/4339,,37.7749295,-122.4194155,America/Los_Angeles,2014-09-20 23:02:32-07:00
2014-09-20 19:45:10-07:00,Flipside Red IPA (2014),IPA - American,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,4.0,3.59,3.7,6.2,60.0,70206.0,5060000.0,,,,,,,116407694,https://untappd.com/b/sierra-nevada-brewing-co-flipside-red-ipa-2014/754494,https://untappd.com/w/sierra-nevada-brewing-co/1142,,39.7284944,-121.8374777,America/Los_Angeles,2014-09-20 19:45:10-07:00
2014-09-20 01:13:26-07:00,Pabst Blue Ribbon,Lager - North American Adjunct,Pabst Brewing Company,"Woodridge, IL United States",Macro Brewery,5.0,2.75,2.78,4.74,,703250.0,1190000.0,Leo's Pro Audio,Music Store,"5447 Telegraph Ave Oakland, CA",37.84,-122.262,,116032581,https://untappd.com/b/pabst-brewing-company-pabst-blue-ribbon/3883,https://untappd.com/w/pabst-brewing-company/963,https://untappd.com/v/leos-pro-audio/2028224,41.7469749,-88.0503406,America/Los_Angeles,2014-09-20 01:13:26-07:00
2014-09-19 17:19:54-07:00,Fresh Squeezed IPA,IPA - American,Deschutes Brewery,"Bend, OR United States",Micro Brewery,5.0,3.98,3.8,6.4,60.0,371087.0,2360000.0,Sliver Pizzeria,Pizza Place,"2132 Center St Berkeley, CA",37.8703,-122.267,,115889110,https://untappd.com/b/deschutes-brewery-fresh-squeezed-ipa/59622,https://untappd.com/w/deschutes-brewery/441,https://untappd.com/v/sliver-pizzeria/629151,44.0581728,-121.3153096,America/Los_Angeles,2014-09-19 17:19:54-07:00
2014-09-16 22:09:40-07:00,Back in Black,IPA - Black / Cascadian Dark Ale,21st Amendment Brewery,"San Francisco, CA United States",Micro Brewery,3.5,3.75,3.67,6.8,65.0,108519.0,941178.0,,,,,,,115358466,https://untappd.com/b/21st-amendment-brewery-back-in-black/6443,https://untappd.com/w/21st-amendment-brewery/4339,,37.7749295,-122.4194155,America/Los_Angeles,2014-09-16 22:09:40-07:00
2014-09-15 19:14:05-07:00,Honor India Pale Ale,IPA - American,Honor Brewing Company,"Chantilly, VA United States",Micro Brewery,4.0,3.5,3.49,6.8,,841.0,4761.0,Honor Kitchen & Cocktails,"Bar, Gastropub, Cocktail Bar","1411 Powell St Emeryville, CA",37.8394,-122.29,,115184358,https://untappd.com/b/honor-brewing-company-honor-india-pale-ale/1438559,https://untappd.com/w/honor-brewing-company/171901,https://untappd.com/v/honor-kitchen-and-cocktails/154570,38.8942786,-77.4310992,America/Los_Angeles,2014-09-15 19:14:05-07:00
2014-09-14 18:34:00-07:00,Bud Light,Lager - American Light,Anheuser-Busch,"St. Louis, MO United States",Macro Brewery,0.5,2.22,2.46,4.2,27.0,1090000.0,3190000.0,Blue Sea Beach Hotel,"Resort, Hotel","707 Pacific Beach Dr San Diego, CA",32.7904,-117.255,,115035873,https://untappd.com/b/anheuser-busch-bud-light/3784,https://untappd.com/w/anheuserbusch/44,https://untappd.com/v/blue-sea-beach-hotel/43861,38.6270025,-90.1994042,America/Los_Angeles,2014-09-14 18:34:00-07:00
2014-09-14 18:33:38-07:00,Bud Light,Lager - American Light,Anheuser-Busch,"St. Louis, MO United States",Macro Brewery,0.5,2.22,2.46,4.2,27.0,1090000.0,3190000.0,Blue Sea Beach Hotel,"Resort, Hotel","707 Pacific Beach Dr San Diego, CA",32.7904,-117.255,,115035739,https://untappd.com/b/anheuser-busch-bud-light/3784,https://untappd.com/w/anheuserbusch/44,https://untappd.com/v/blue-sea-beach-hotel/43861,38.6270025,-90.1994042,America/Los_Angeles,2014-09-14 18:33:38-07:00
2014-09-13 21:26:49-07:00,Grazias,Cream Ale,Mike Hess Brewing,"San Diego, CA United States",Micro Brewery,2.0,3.55,3.7,6.3,30.0,11369.0,102845.0,Blue Sea Beach Hotel,"Resort, Hotel","707 Pacific Beach Dr San Diego, CA",32.7904,-117.255,,114797924,https://untappd.com/b/mike-hess-brewing-grazias/13872,https://untappd.com/w/mike-hess-brewing/2174,https://untappd.com/v/blue-sea-beach-hotel/43861,32.715738,-117.1610838,America/Los_Angeles,2014-09-13 21:26:49-07:00
2014-09-13 21:01:18-07:00,Claritas,Kölsch,Mike Hess Brewing,"San Diego, CA United States",Micro Brewery,4.5,3.5,3.7,5.8,28.0,5540.0,102845.0,Blue Sea Beach Hotel,"Resort, Hotel","707 Pacific Beach Dr San Diego, CA",32.7904,-117.255,,114790586,https://untappd.com/b/mike-hess-brewing-claritas/10884,https://untappd.com/w/mike-hess-brewing/2174,https://untappd.com/v/blue-sea-beach-hotel/43861,32.715738,-117.1610838,America/Los_Angeles,2014-09-13 21:01:18-07:00
2014-09-12 23:48:24-07:00,Homework Series Batch #3 - English-Style India Pale Ale,IPA - English,Ballast Point Brewing & Spirits,"San Diego, CA United States",Macro Brewery,4.0,3.65,3.82,6.5,63.0,1588.0,2950000.0,Hamilton's Tavern,"Pub, Dive Bar, American Restaurant","1521 30th St San Diego, CA",32.7217,-117.13,,114390160,https://untappd.com/b/ballast-point-brewing-and-spirits-homework-series-batch-3-english-style-india-pale-ale/771330,https://untappd.com/w/ballast-point-brewing-spirits/68,https://untappd.com/v/hamiltons-tavern/322,32.715738,-117.1610838,America/Los_Angeles,2014-09-12 23:48:24-07:00
2014-09-12 21:22:16-07:00,Dingo,Pale Ale - American,Pizza Port Brewing Co.,"Carlsbad, CA United States",Micro Brewery,4.0,3.67,3.8,,,165.0,280976.0,Stone Brewing World Bistro & Gardens,"Brewery, Garden, American Restaurant","1999 Citracado Pkwy Escondido, CA",33.1162,-117.12,,114366903,https://untappd.com/b/pizza-port-brewing-co-dingo/781745,https://untappd.com/w/pizza-port-brewing-co/1534,https://untappd.com/v/stone-brewing-world-bistro-and-gardens/1149,33.1580933,-117.3505939,America/Los_Angeles,2014-09-12 21:22:16-07:00
2014-09-12 20:34:18-07:00,Xocoveza Mocha Stout,Stout - Milk / Sweet,Stone Brewing,"Escondido, CA United States",Micro Brewery,2.0,4.16,3.93,8.1,50.0,56514.0,5030000.0,Stone Brewing World Bistro & Gardens,"Brewery, Garden, American Restaurant","1999 Citracado Pkwy Escondido, CA",33.1162,-117.12,,114351262,https://untappd.com/b/stone-brewing-xocoveza-mocha-stout/738632,https://untappd.com/w/stone-brewing/1204,https://untappd.com/v/stone-brewing-world-bistro-and-gardens/1149,33.1192068,-117.086421,America/Los_Angeles,2014-09-12 20:34:18-07:00
2014-09-12 20:33:34-07:00,Arrogant Bastard Ale,Strong Ale - American,Arrogant Brewing,"Escondido, CA United States",Micro Brewery,4.0,3.82,3.88,7.2,100.0,272928.0,648789.0,Stone Brewing World Bistro & Gardens,"Brewery, Garden, American Restaurant","1999 Citracado Pkwy Escondido, CA",33.1162,-117.12,,114350980,https://untappd.com/b/arrogant-brewing-arrogant-bastard-ale/18099,https://untappd.com/w/arrogant-bastard-brewing/234399,https://untappd.com/v/stone-brewing-world-bistro-and-gardens/1149,33.1192068,-117.086421,America/Los_Angeles,2014-09-12 20:33:34-07:00
2014-09-12 20:15:30-07:00,Stone IPA,IPA - American,Stone Brewing,"Escondido, CA United States",Micro Brewery,4.5,3.84,3.93,6.9,77.0,454557.0,5030000.0,Stone Brewing World Bistro & Gardens,"Brewery, Garden, American Restaurant","1999 Citracado Pkwy Escondido, CA",33.1162,-117.12,,114343911,https://untappd.com/b/stone-brewing-stone-ipa/821,https://untappd.com/w/stone-brewing/1204,https://untappd.com/v/stone-brewing-world-bistro-and-gardens/1149,33.1192068,-117.086421,America/Los_Angeles,2014-09-12 20:15:30-07:00
2014-09-12 20:14:49-07:00,Stone Saison,Saison / Farmhouse Ale,Stone Brewing,"Escondido, CA United States",Micro Brewery,3.5,3.51,3.93,6.0,45.0,66460.0,5030000.0,Stone Brewing World Bistro & Gardens,"Brewery, Garden, American Restaurant","1999 Citracado Pkwy Escondido, CA",33.1162,-117.12,,114343616,https://untappd.com/b/stone-brewing-stone-saison/642165,https://untappd.com/w/stone-brewing/1204,https://untappd.com/v/stone-brewing-world-bistro-and-gardens/1149,33.1192068,-117.086421,America/Los_Angeles,2014-09-12 20:14:49-07:00
2014-09-12 16:30:37-07:00,"Corona Extra (Coronita, Familiar, Mega)",Lager - North American Adjunct,Grupo Modelo S.A. de C.V.,"Mexico City, Distrito Federal Mexico",Macro Brewery,3.5,2.99,3.01,4.6,19.0,601309.0,1560000.0,San Diego International Airport (SAN) (San Diego International Airport),Airport,"3225 N Harbor Dr San Diego, CA",32.7337,-117.197,,114221030,https://untappd.com/b/grupo-modelo-s-a-de-c-v-corona-extra-coronita-familiar-mega/5848,https://untappd.com/w/grupo-modelo-sa-de-cv/618,https://untappd.com/v/san-diego-international-airport-san-san-diego-international-airport/2447,19.4326077,-99.133208,America/Los_Angeles,2014-09-12 16:30:37-07:00
2014-09-12 01:18:20-07:00,Summerfest,Pilsner - Czech,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,4.0,3.42,3.7,5.0,28.0,38198.0,5060000.0,The Warfield Theatre,"Music Venue, Rock Club, Concert Hall","982 Market St San Francisco, CA",37.7825,-122.41,,114085045,https://untappd.com/b/sierra-nevada-brewing-co-summerfest/156196,https://untappd.com/w/sierra-nevada-brewing-co/1142,https://untappd.com/v/the-warfield-theatre/23891,39.7284944,-121.8374777,America/Los_Angeles,2014-09-12 01:18:20-07:00
2014-09-05 19:11:59-07:00,Anchor California Lager,Lager - Pale,Anchor Brewing Company,"San Francisco, CA United States",Micro Brewery,3.5,3.38,3.5,4.9,,68879.0,962476.0,Acme Bar,Bar,"2115 San Pablo Ave Berkeley, CA",37.8677,-122.291,,112711485,https://untappd.com/b/anchor-brewing-company-anchor-california-lager/305204,https://untappd.com/w/anchor-brewing-company/3891,https://untappd.com/v/acme-bar/19063,37.7749295,-122.4194155,America/Los_Angeles,2014-09-05 19:11:59-07:00
2014-09-05 18:52:54-07:00,Reality Czeck,Pilsner - Czech,Moonlight Brewing Company,"Santa Rosa, CA United States",Micro Brewery,4.0,3.68,3.71,4.8,,3396.0,28921.0,Lanesplitter Pizza & Pub,Pizza Place,"2033 San Pablo Ave Berkeley, CA",37.8687,-122.292,,112701605,https://untappd.com/b/moonlight-brewing-company-reality-czeck/46125,https://untappd.com/w/moonlight-brewing-company/883,https://untappd.com/v/lanesplitter-pizza-and-pub/17411,38.440429,-122.7140548,America/Los_Angeles,2014-09-05 18:52:54-07:00
2014-09-03 09:50:01-07:00,Gold Brick Pale Ale,Pale Ale - American,Ol' Burro Brewery,"Los Angeles, CA United States",Micro Brewery,3.5,3.26,3.4,5.5,,1905.0,8142.0,,,,,,,112152995,https://untappd.com/b/ol-burro-brewery-gold-brick-pale-ale/690863,https://untappd.com/w/ol-burro-brewery/134415,,34.0522342,-118.2436849,America/Los_Angeles,2014-09-03 09:50:01-07:00
2014-08-24 00:35:50-07:00,Trumer Pils,Pilsner - German,Trumer,Austria,Micro Brewery,4.0,3.33,3.33,4.9,26.0,43042.0,47371.0,Sliver Pizzeria,Pizza Place,"2132 Center St Berkeley, CA",37.8703,-122.267,,109789475,https://untappd.com/b/trumer-trumer-pils/7025,https://untappd.com/w/trumer/23682,https://untappd.com/v/sliver-pizzeria/629151,47.516231,14.550072,America/Los_Angeles,2014-08-24 00:35:50-07:00
2014-08-23 23:22:14-07:00,Lunatic Lager,Lager - Euro,Moonlight Brewing Company,"Santa Rosa, CA United States",Micro Brewery,3.0,3.55,3.71,5.0,,1273.0,28921.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,,109784336,https://untappd.com/b/moonlight-brewing-company-lunatic-lager/22347,https://untappd.com/w/moonlight-brewing-company/883,https://untappd.com/v/jupiter/8683,38.440429,-122.7140548,America/Los_Angeles,2014-08-23 23:22:14-07:00
2014-08-23 23:22:07-07:00,Kölsch,Kölsch,Jupiter,"Berkeley, CA United States",Brew Pub,3.5,3.36,3.68,4.8,24.0,290.0,8462.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,,109784290,https://untappd.com/b/jupiter-kolsch/65429,https://untappd.com/w/jupiter/4089,https://untappd.com/v/jupiter/8683,37.8715926,-122.272747,America/Los_Angeles,2014-08-23 23:22:07-07:00
2014-08-23 16:47:27-07:00,Olympia Beer,Lager - North American Adjunct,Pabst Brewing Company,"Woodridge, IL United States",Macro Brewery,1.5,2.63,2.78,4.73,,14486.0,1190000.0,Missouri Lounge,Bar,"2600 San Pablo Ave Berkeley, CA",37.859,-122.289,,109620095,https://untappd.com/b/pabst-brewing-company-olympia-beer/13298,https://untappd.com/w/pabst-brewing-company/963,https://untappd.com/v/missouri-lounge/141544,41.7469749,-88.0503406,America/Los_Angeles,2014-08-23 16:47:27-07:00
2014-08-23 16:46:58-07:00,Hamm's Premium,Lager - North American Adjunct,Miller Brewing Company,"Milwaukee, WI United States",Macro Brewery,2.0,2.5,2.37,4.7,,50698.0,1700000.0,Missouri Lounge,Bar,"2600 San Pablo Ave Berkeley, CA",37.859,-122.289,,109619837,https://untappd.com/b/miller-brewing-company-hamm-s-premium/6419,https://untappd.com/w/miller-brewing-company/863,https://untappd.com/v/missouri-lounge/141544,43.0389025,-87.9064736,America/Los_Angeles,2014-08-23 16:46:58-07:00
2014-08-20 21:54:06-07:00,Pale Ale,Pale Ale - American,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,5.0,3.65,3.7,5.6,38.0,669019.0,5060000.0,the Graduate,Bar,"6202 Claremont Ave Oakland, CA",37.8496,-122.252,,108827619,https://untappd.com/b/sierra-nevada-brewing-co-pale-ale/6284,https://untappd.com/w/sierra-nevada-brewing-co/1142,https://untappd.com/v/the-graduate/160822,39.7284944,-121.8374777,America/Los_Angeles,2014-08-20 21:54:06-07:00
2014-08-17 21:35:49-07:00,West Coast IPA (2014),IPA - Imperial / Double,Green Flash Brewing Company,"San Diego, CA United States",Micro Brewery,3.0,3.87,3.8,8.1,95.0,119416.0,1600000.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,108326978,https://untappd.com/b/green-flash-brewing-company-west-coast-ipa-2014/646818,https://untappd.com/w/green-flash-brewing-company/609,https://untappd.com/v/boeing-manor/509841,32.715738,-117.1610838,America/Los_Angeles,2014-08-17 21:35:49-07:00
2014-08-17 21:34:25-07:00,Spring Reign,Pale Ale - American,Ninkasi Brewing Company,"Eugene, OR United States",Micro Brewery,4.0,3.49,3.72,6.0,38.0,18981.0,606198.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,108326842,https://untappd.com/b/ninkasi-brewing-company-spring-reign/7636,https://untappd.com/w/ninkasi-brewing-company/2840,https://untappd.com/v/boeing-manor/509841,44.0520691,-123.0867536,America/Los_Angeles,2014-08-17 21:34:25-07:00
2014-08-16 02:06:48-07:00,Pabst Blue Ribbon,Lager - North American Adjunct,Pabst Brewing Company,"Woodridge, IL United States",Macro Brewery,5.0,2.75,2.78,4.74,,703250.0,1190000.0,Missouri Lounge,Bar,"2600 San Pablo Ave Berkeley, CA",37.859,-122.289,,107663211,https://untappd.com/b/pabst-brewing-company-pabst-blue-ribbon/3883,https://untappd.com/w/pabst-brewing-company/963,https://untappd.com/v/missouri-lounge/141544,41.7469749,-88.0503406,America/Los_Angeles,2014-08-16 02:06:48-07:00
